name	registration_no
ILLACK  JEWELLERY	PV00202401
ILLEGAL	PV125767
ILLEPERUMA AND COMPANY	PV10312
ILLEPERUMA BUILDERS	PV9604
ILLESH INDUSTRIES	PV66364
ILLUKKETIYA TEA FACTORY	PV20627
ILLUKKUMBURA AND SONS	PV11145
ILLUKKUMBURA AND SONS	PV11637
ILLUKKUMBURA INDUSTRIAL AUTOMATION	PV2810
ILLUKTENNA ENERGY DEVELOPERS	PV96982
ILLUME DESIGN STUDIO	PV122062
ILLUME INVESTMENTS	PV131532
ILLUMINART LIGHTING COMPANY	PV112311
ILLUMINATE  HOLDINGS	PV00260483
ILLUMINATE CREATIVE	PV00268305
ILLUMINATE ENTERPRISES	PV81610
ILLUMINATE ENTERTAINMENT	PV00235483
ILLUMINATE GLOBAL CONSULTANTS	PV00221231
ILLUMINATION LANKA	GA00283536
ILLUMINE BUSINESS SOLUTIONS	PV90120
ILLUMIX CO	PV00284104
ILLUSION GLOBAL	PV103446
ILLYAS AND COMPANY	PV7885
ILLYAS VENTURES	PV85410
