name	registration_no
ANY CEYLON	
ANY DEAL HOLDINGS	PV00231735
ANY EDGE	PV00246497
ANY GLOBAL 7 MANAGEMENT	PV00264822
ANY ONE SUPPLIERS	PV95756
ANY PART FOR ANY CAR	PV00209685
ANYA INVESTMENT	PV97262
ANYA LANKA	PV00217266
ANYA POWER	PV00220438
ANYBIZ ASIA	PV00233371
ANYJOB	PV00280242
ANYKIND TREASURES	
ANYLINE ADVERTISING SERVICES	PV00200541
ANYMORE	PV00230790
ANYON LANKA	PV00287110
ANYONE CAN COOK	PV00228313
ANYSORT ENGINEERING LANKA	PV117067
ANYSORT TECHNOLOGIES LANKA	PV105026
ANYTECH SOLUTION	PV00286128
ANYTHING DELIVERED LANKA	PV119951
ANYTIME FITNESS	PV131663
ANYWHERA	PV00205158
