name	registration_no
AL HAADI TRAVELS AND TOURS	PV00281088
AL HADAF TRAVEL & TOURISM	PV00276739
AL HAFNAWI PLAZA	PV80613
AL HAJI MEERASAHIB TRUST	GA2619
AL HALAL TRADING.CO	PV00291848
AL HARAM SHOW ROOM AND ELECTRONICS	PV86042
AL HARAMAIN LANKA	PV00275709
AL HARAMAIN TRADING	PV00256473
AL HARBI & MISHARY INTERNATIONAL	PV121661
AL HASHIMI ASSOCIATION	
AL HAYA DISTRIBUTORS	PV14861
AL HIBA TRADING	PV96463
AL HIDAYAH INVESTMENTS	PV65335
AL HIDAYAH UMRAH SERVICES	PV130371
AL HIKMA TRAVELS AND TOURS	PV20693
AL HIKMA WELFARE ASSOCIATION	GA00214341
AL HILMA ISLAMIC SERVICE	GA3125
AL HUDA LANKA	PV107494
AL HUDA MANAGEMENT	PV106892
AL HUDHA INTERNATIONAL	PV00249363
AL HUSSAIN	PV00277142
AL HUSSAIN TRAVELS	PV00297162
