name	registration_no
ALEAF ASIA ASSOCIATES	PV76953
ALEAF HOLDINGS	PV00285952
ALECTA TECHNOLOGIES	PV00235491
ALEEF	PV00265392
ALEEF LOGISTIC	PV125364
ALEENA ENTERPRISES	PV00273687
ALEENA GEM AND JAWELLERY	PV131429
ALEENA K.H. MARKETING	PV00287822
ALEESHA TRADING COMPANY	PV00291492
ALEEZA TRADING COMPANY	PV00273961
ALEFTAV TECHNOLOGIES	PV00266783
ALEGO ENTERPRISES	PV101853
ALEK ASSOCIATES	PV84256
ALEKSEI PROPERTY	PV00273816
ALEMBIC PHARMACEUTICALS	FC1216
ALENA AUTO MART	PV101934
ALENA'S RESORT	PV00275747
ALENESOFT	PV00270384
ALENGKO FOUNDATION	GA00212046
ALENSUN DRILL	PV00207841
ALEPA	PV00275341
ALEPH MANAGEMENT SERVICES	PV128181
ALEPH TECHNOLOGIES	PV00221122
ALERA	PV70419
ALERICS DAIRY PRODUCTS	PB4664
ALERIS PHRMA	PV76747
ALERT SECURITY AND FINANCIAL SERVICES	PV67798
ALESA PROPERTY MANAGEMENT	PV00252872
ALETHEA CAMPUS	PV00252040
ALETHEA INSTITUTE OF MANAGEMENT SERVICES	PV5376
ALETHEA SCHOOL	PV10489
ALEX - KAI	PV117169
ALEX GLOBAL SOLUTIONS	PV00261884
ALEX HOLDINGS	PV13508
ALEX INTERNATIONAL	PV73148
ALEX OCEAN HOLIDAY	
ALEX REAL ESTATE	PV00272244
ALEX SOLAR STRUCTURES	PV00200573
ALEXA	
ALEXA INTERNATIONAL OVERSEAS EDUCATION CONSULTANCY	PV00275414
ALEXA LANKA	PV00201208
ALEXA.LK	PV00270631
ALEXANDER LANKA	PV00205087
ALEXANDER LANKA HOTEL	PV00207184
ALEXANDER MEDIA	PV92260
ALEXANDER PLUS HOLDINGS	PV00278117
ALEXANDRA	PV00284098
ALEXANDRA GARDEN	PV4909
ALEXANDRA HOLDINGS	PV97631
ALEXANDRA INDUSTRIES (CEYLON)	PB872PV
ALEXANDRA POLYCLINIC	PV74835
ALEXCO TECHNOLOGIES	PV00267534
ALEXIA JEWELS	PV18090
ALEXION	PV00213308
ALEXIS CONSTRUCTION	PV89115
ALEXIS INTERNATIONAL	PV86543
ALEXOR INTERNATIONAL	PV18391
ALEXPAAM MEDICS	PV00249023
ALEXSHA	PV00255709
ALEXSTAR GLOBAL	PV00235320
ALEXTOUR	PV00224528
