name	registration_no
ALEAF HOLDINGS	PV00285952
ALECTA TECHNOLOGIES	PV00235491
ALECTO HOLDINGS	PV106285
ALEEF	PV00265392
ALEENA ENTERPRISES	PV00273687
ALEENA GEM AND JAWELLERY	PV131429
ALEENA HOLDINGS	PV00204255
ALEENA K.H. MARKETING	PV00287822
ALEENA TRADING	PV00247899
ALEESHA TRADING COMPANY	PV00291492
ALEEZA TRADING COMPANY	PV00273961
ALEFTAV TECHNOLOGIES	PV00266783
ALEGO ENTERPRISES	PV101853
ALEK ASSOCIATES	PV84256
ALEKSEI PROPERTY	PV00273816
ALEM DA TAPROBANA	PV127360
ALENA AUTO MART	PV101934
ALENA'S RESORT	PV00275747
ALENESOFT	PV00270384
ALENGKO FOUNDATION	GA00212046
ALENIA MARCONI SYSTEMS S P A	NF596
ALENSUN DRILL	PV00207841
ALEPA	PV00275341
ALEPH CORPORATION	PV00292406
ALEPH MANAGEMENT SERVICES	PV128181
ALEPH TECHNOLOGIES	PV00221122
ALERA	PV70419
ALERIS PHRMA	PV76747
ALERT SECURITY AND FINANCIAL SERVICES	PV67798
ALESA PROPERTY MANAGEMENT	PV00252872
ALESA VILLA	PV00282694
ALETHEA CAMPUS	PV00252040
ALETHEA SCHOOL	PV10489
ALEX - KAI	PV117169
ALEX GLOBAL SOLUTIONS	PV00261884
ALEX INTERNATIONAL	PV73148
ALEX OCEAN HOLIDAY	
ALEX REAL ESTATE	PV00272244
ALEX SEAFOOD	PV18776
ALEX SOLAR STRUCTURES	PV00200573
ALEXA LANKA	PV00201208
ALEXA.LK	PV00270631
ALEXANDER CREDIT	PV121786
ALEXANDER LANKA	PV00205087
ALEXANDER LANKA HOTEL	PV00207184
ALEXANDER MEDIA	PV92260
ALEXANDER PLUS HOLDINGS	PV00278117
ALEXANDER PROPERTY HOLDINGS	PV86289
ALEXANDRA	PV00284098
ALEXANDRA GARDEN	PV4909
ALEXANDRA HOLDINGS	PV97631
ALEXANDRA INDUSTRIES (CEYLON)	PB872PV
ALEXANDRALAND	PV18034
ALEXANDREA CORPORATION	PV89379
ALEXANDRITE INTERNATIONAL	PV00242055
ALEXCO TECHNOLOGIES	PV00267534
ALEXEY PRODUCTS	PV00271633
ALEXION	PV00213308
ALEXIS INTERNATIONAL	PV86543
ALEXPAAM MEDICS	PV00249023
ALEXSHA	PV00255709
