name	registration_no
ALBA AUTO TRADERS	PV00268940
ALBA E TECH LANKA	PV111332
ALBA GREEN TECH	PV104176
ALBA LANKA INDUSTRIES	PV8497
ALBA MINES AND MINERALS	PV106972
ALBA SECURITY SEALS	PV124883
ALBA VON MOLL	PV00203462
ALBAN BUSINESS SOLUTIONS	PV00231951
ALBANIA TECKHNO	PV5823
ALBANY LANKA	PV106950
ALBATROSS CONSULTING	PV00269804
ALBATROSS SOLUTIONS	PV00223703
ALBATROZ HOLIDAYS	PV89177
ALBATY FUSAPP	PV71599
ALBENIA CONVEYOR SOLUTION	PV94460
ALBENZAI TRADERS LANKA	PV124445
ALBERG & SIMON	PV89883
ALBERT A. PAGE INSTITUTE OF FOOD BUSINESS	GA2093
ALBERT EDIRISINGHE ELECTRONICS	PV450
ALBERT EDIRISINGHE INVESTMENTS	PV2004
ALBERT EDIRISINGHE OPTICIANS	PV2246
ALBERT INTERNATIONAL	PV73271
ALBERT ZIPS LANKA	PV68719
ALBERTO & PEIRIS INVESTMENT COMPANY	PV00202049
ALBIND	PV76810
ALBION IMPORT EXPORT	PV108406
ALBION INNOVATIONS	PV00206997
ALBION INVESTMENTS	PV62974
ALBION PRINTING AND PUBLISHING	PV74730
ALBION WISDOM INTERNATIONAL	PV00224288
ALBIONTEC TRADING	PV99529
ALBURA RINGRAY	PV84780
