name	registration_no
JAT - SINO AGRI	PV00231400
JAT BRUSHES	PV00207374
JAT EXPORTS	PV00202137
JAT GREEN ENERGY	PV121401
JAT HOLDINGS	PQ00237072
JAT HOTELS	PV111149
JAT I C D L	PV00208338
JAT LEISURE	PV00217528
JAT PAINTS	PV93425
JAT PREMIER PACIFIC	PV106025
JAT PROPERTY GROUP	PV84666
JATA GROUP INVESTMENTS HOLDINGS	PV86469
JATAA WORLDWIDE	GL00250516
JATBLACK	PV00261567
JATHEESAN	PV00290684
JATHIKA NAMAL UYANA INTERNATIONAL ECOLOGICAL ORGANIZATION	GA00251233
JATHIKA NAMAL UYANA SURAKEEME JATHYANTHARA EKAMUTHUWA	
JATHIKA WEERA PADANAMA	GA437
JATHRA ENTERPRISES	PV00267164
JATHU FX	PV00292943
JATHUR ENTERPRISE	PV116742
JATHURSHIHA SUPER MARKET	PV00264492
JATIKA DHEEWARA MAHA SAMMELANAYA	GA2830
JATROPHA ENERGY	PV60757
JATROPHA ENERGY LANKA	PV62051
