name	registration_no
JAT - SINO AGRI	PV00231400
JAT BRUSHES	PV00207374
JAT EXPORTS	PV00202137
JAT GREEN ENERGY	PV121401
JAT HOTELS	PV111149
JAT I C D L	PV00208338
JAT LEISURE	PV00217528
JAT MOTORS	PV00275803
JAT PREMIER PACIFIC	PV106025
JAT PROPERTY GROUP	PV84666
JAT TIMBER COMPANY	PV00251610
JATA GROUP INVESTMENTS HOLDINGS	PV86469
JATHAF GLOBAL	PV93001
JATHEESAN	
JATHIKA NAMAL UYANA INTERNATIONAL ECOLOGICAL ORGANIZATION	GA00251233
JATHIKA NAMAL UYANA SURAKEEME JATHYANTHARA EKAMUTHUWA	
JATHIKA WEERA PADANAMA	GA437
JATHIYANTARA BOUDDHA KATAUTU SANWARDANA PADANAMA	GA3440
JATHRA ENTERPRISES	PV00267164
JATHUR ENTERPRISE	PV116742
JATHURSHIHA SUPER MARKET	PV00264492
JATROPHA ENERGY	PV60757
JATROPHA ENERGY LANKA	PV62051
