name	registration_no
EVIC INTERNATIONAL	PV00250300
EVICIO	PV112744
EVIDENT COMMUNICATION SYSTEMS	PV18170
EVIN AUS	PV00294155
EVIN IMPORTS AND EXPORTS TRADING	
EVIN INTERNATIONAL	PV00298826
EVINCO POLYMERS	PV125023
EVINKA FACILITY MANAGEMENT	PV00252319
EVIO LANKA	PV77356
EVIQUE	PV00269314
EVIRA HOLDINGS	PV00228439
EVISION AD STORE	PV86794
EVISION ADVERTISING	PV67425
EVISION AUTOMATION	PV00243444
EVISION MICROSYSTEMS	PV107760
EVITA GEM AND JEWELLERY	PV00252533
EVIZ CONSULTANTS	PV00272608
