name	registration_no
RELANKA INTERNATIONAL	PV00256899
RELATIONS GLOBAL	PV127012
RELAX  INVESTMENT	PV00218380
RELAX  STEELS	PV00234172
RELAX ANNA	PV00204614
RELAX CEYLANICA	PV00206404
RELAX GREEN SPA	PV00256921
RELAX HOLIDAYS	PV80108
RELAX HOMES AND HOLIDAY RESORT	PV71403
RELAX INVESTMENTS AND SERVICES	PV00268156
RELAX NETWORK	PV00219789
RELAX SPA	PV64045
RELAX TRAVEL	PV00202260
RELAX TRAVELS & TOURS	PV00224778
RELAX VILLA	PV00207034
RELAXING SPA & SALON	PV00270214
RELAXS INDUSTRIAL	PV114550
RELETIVE	PV74017
RELEX LUB	PV00257216
RELEX RECRUITMENT AGENCIES	PV00292782
RELI - RELI	PV126507
RELIABLE AGRIBUSINESS	PV00211931
RELIABLE AND ALERT SECURITY SERVICES	PV15518
RELIABLE BUSINESS SOLUTIONS	PV106884
RELIABLE COMMUNICATION ENGINEERING SERVICES	PV00270175
RELIABLE ENGINEERING	PV10848
RELIABLE EQUIPMENT	PV82203
RELIABLE FASTENERS	PV00212210
RELIABLE INVESTMENTS	
RELIABLE MANAGEMENT SERVICES	PV00235778
RELIABLE MOTOR TRADERS	PV563
RELIABLE ONSHORE CORPORATE SERVICES	PV00274229
RELIABLE PROPERTIES AND AGENCIES	PV73673
RELIABLE STORE	PV00233836
RELIANCE A A G INSURANCE BROKERS LANKA	PV60517
RELIANCE ADVERTISING	PV77084
RELIANCE AGRO SOLUTION	PV95344
RELIANCE APEX	PV77483
RELIANCE ASSET MANAGEMENT	PV00256461
RELIANCE ASSOCIATES	PV60025
RELIANCE AUTO INTERNATIONAL	PV00200083
RELIANCE BUSINESS PARTNERS	PV00202118
RELIANCE C C T V	PV120791
RELIANCE CAPITAL	PV85235
RELIANCE CAPITAL LANKA	PB00238030
RELIANCE CHEMICALS COMPANY	PV62658
RELIANCE CLEARING AND FORWARDING	PV82602
RELIANCE COLLEGE	PV72102
RELIANCE CREDIT & CAPITAL INVESTMENTS	PV00234560
RELIANCE CREDIT LANKA	PB5444
RELIANCE CREDIT SOLUTIONS	PV83715
RELIANCE CREDITS AND INVESTMENT	PV00232828
RELIANCE DIAMOND TOOLS	PV20947
RELIANCE DISTRIBUTORS	PV100167
RELIANCE EAST	PV106899
RELIANCE ECO PACKAGING	PV00248896
RELIANCE ENGINEERING AND CONSULTANCY	PV00270929
RELIANCE ENVIRONMENT DEVELOPMENT CONSULTANTS	PV108138
RELIANCE EQUITIES	PV00263473
RELIANCE EQUITY INVESTMENTS	PV73031
RELIANCE FREIGHT COLOMBO	PV00213178
RELIANCE FREIGHT SYSTEMS	PV69559
RELIANCE FURNITURE	PV00270819
RELIANCE GLOBAL	PV95897
RELIANCE GLOBAL FERTILIZER	PV00269686
RELIANCE GLOBAL LOGISTICS	PV00256417
RELIANCE GROUP INTERNATIONAL	PV00273789
RELIANCE HOLDINGS	PV87506
RELIANCE HOMES AND CONSTRUCTIONS	PV00208871
RELIANCE I T SOLUTIONS	PV61733
RELIANCE IMPORT AND EXPORT	PV00230971
RELIANCE INSURANCE BROKERS	PV17405
RELIANCE INTERNATIONAL CONSULTANTS	PV88109
RELIANCE INVESTMENTS AND FINANCE COMPANY	PV8256
RELIANCE IT	PV00262376
RELIANCE LANKA SOLUTIONS	PV00267256
RELIANCE LEISURE MANAGEMENT	PV107361
RELIANCE LIFE INVESTMENT	PV00269205
RELIANCE LOGISTICS	PV61686
RELIANCE MAN POWER	PV77798
RELIANCE MARKETING AND ENGINEERING	PV71402
RELIANCE MASTERS CONSULTING	PV123940
RELIANCE MIGRATION SERVICES	PV124440
RELIANCE MINING & AQUACULTURE	PV00278027
RELIANCE MOBILE LANKA	PV63421
RELIANCE NETWORKS HOLDINGS	PV120786
RELIANCE PHARMA	PV100572
RELIANCE PRINT	PV122539
RELIANCE PROPERTY DEVELOPERS	PV108388
RELIANCE R N S	PV66060
RELIANCE REALESTATE	PV00262379
RELIANCE RECRUITMENT	PV00291421
RELIANCE SECURITIES	PV00257144
RELIANCE SOLUTIONS INTERNATIONAL	PV63017
RELIANCE STEEL	PV65340
RELIANCE TEX	PV00242277
RELIANCE TRADE HOLDINGS	PV00272282
RELIANCE TRAVELLERS	PV104577
RELIANCE TRAVELS AND TOURS	PV930
RELIANCE ULTIMATE SOLUTIONS	PV83339
RELIANCE WEB SOLUTIONS	PV00217362
RELIANCE WEIGH SYSTEM	PV61588
RELIANT	PV00276112
RELIANT CAPITAL INVESTMENTS	PV00262637
RELIANT CONSUMERS	PV00290517
RELIANT GATEWAY	PV00254817
RELIANT I T	PV00259715
RELIC INTERNATIONAL	PV00204174
RELICON	PV00210466
RELICSO	PV00239303
RELIEF AND AID FOR HUMANITY	GA00208845
RELIEF IT IS	GA00267935
RELIEF LANKA FOUNDATION	GA2077
RELIEF TO RELEASE	GA2194
RELIENZE CONSULTANCY SERVICES	PV00235768
RELIFE CREDIT INVESTMENT	PV00293345
RELIGIONS EVENTS MANAGEMENT	PV00209780
RELIGIOUS ACTION ALLIANCE	GA2128
RELINCE MEDICAL	PV108964
RELISH CULINARY SOLUTIONS	PV70518
RELISH HEALTH CARE	PV00288142
RELISH LANKA	PV00289662
RELL HOTELS LANKA	PV118217
RELOADS.LK	PV129460
RELOOKS STUDIO & FASHION	PV00281285
RELYLABS	PV00272350
