name	registration_no
FACADE DESIGN & INSTALLATION	PV00216550
FACADES AND INTERIORS	PV124679
FACE MASK	PV00209684
FACES BEAUTY SALON	PV00271231
FACESCRUBS	PV00220912
FACETA	PV95164
FACETOFACE INVESTMENT	PV00267788
FACETS	PV1048
FACEZ COSMETICS	PV109483
FACEZ INVESTMENTS	PV125177
FACILITAS HEALTHCARE LANKA	PV102289
FACILITATION OF INTEGRATED SUSTAINABLE DEVELOPMENT INTERNATIONAL	GA2887
FACILITATORS AND CONSULTANTS	PV00287033
FACILITIES MANAGEMENT INTEGRATED 	PV104340
FACILITIES MANAGEMENT SERVICES GLORIOUS	PV00234255
FACILITY MANAGEMENT SOLUTIONS	PV00281904
FACT CHECK	PV121280
FACTN SOFTWARE	PV00273478
FACTORY STYLE LANKA	PV14126
FACTUM	
FACTUM L.K.	PV00228732
FACTUM SOLUTIONS	GL00260129
FACULTY OF LANGUAGES AND TECHNOLOGY	
FACULTY OF ORTHODOX THERAVADA BUDDHIST EDUCATION	GA3468
FACULTY OF SEX	PV00240159
FACULTY OF UNIVERSAL ASTROLOGICAL EXPEDITION	PV117355
FACULTY OF WIT	PV00221178
