name	registration_no
DOM CESARE	PV19307
DOMAIN  SEAFOOD	PV00234577
DOMAIN INTERNATIONAL	PV107507
DOMAIN LANKA INTERIORS	PV18137
DOMAIN LANKA INTERNATIONAL 	PV94167
DOMALEEN LANKA LOGISTICS	PV93458
DOMANI GROUP	PB5074
DOMAX PRODUCTS	PV00279294
DOMAX TRADING	PV00263194
DOMBAWELA FEEDS & LIVESTOCKS	PV00232889
DOMBAWELA FOODS	PV00229949
DOMECO	PV00282398
DOMESTIC & GLOBAL BIZ SOLUTIONS	PV00284554
DOMICO	PV91455
DOMINANT BATHACCS CERAMICA	PV97357
DOMINANT LEISURE	PV112061
DOMINANT MOTORING	PV92991
DOMINANT SECURITY SERVICES	PV90422
DOMINANT TOURS	PV81129
DOMINANT TRADE HOUSE	PV97184
DOMINANT TRADING COMPANY	PV84798
DOMINATION HOTEL	PV5892
DOMINATOR INTERNATIONAL LANKA	PV15597
DOMINGO HOLDINGS	PV00281405
DOMINICAN SECURITY SERVICE	PV130467
DOMINIE ADVRTISING SERVICES	PV80327
DOMINIONTECH SYSTEMS	PV00247539
DOMO SOLUTIONS	PV00202464
DOMON	PB00269126
DOMORE	PV71064
DOMUS CHARMAN	PV00246697
DOMUS CORPORATION	PV97606
DOMUS DESIGNS	PV74944
DOMUS J H	PV00246200
DOMUS LANKA 	PV128617
DOMUS MELBORNE LANKA	PV130211
