name	registration_no
AFFA PRODUCTIONS	
AFFAIR TEXTILE	PV00250680
AFFAMIA	PV102578
AFFERO TECHNOLOGY	PV105409
AFFILIATED PROPERTY SOLUTIONS	PV00236155
AFFINIKS INTERNATIONAL	PV00271416
AFFINITI INNOVATIONS	PV00244339
AFFINITY AGRO FARMS	PV77946
AFFINITY ASIAN HOLDINGS	PV77945
AFFINITY CONSULTING	PV00223554
AFFINITY FOUNDATION	GL00272758
AFFINITY GEMS & JEWELS	PV95116
AFFINITY HOMES	PV00292941
AFFINITY INSTITUTE OF EDUCATION	
AFFINITY INTEGRATED	PV00280180
AFFINITY INTERNATIONAL	PV00275980
AFFINITY INVESTMENT	PV00259757
AFFINITY LANKA TOURS & TRAVELS	PV101170
AFFINITY MIGRATION LAWYERS	PV109345
AFFINITY PROJECT CONSULTANTS	
AFFIX DESIGNING	PV00246970
AFFIX INTERNATIONAL	PV71109
AFFIX TECHNOLOGIES	PV00231558
AFFIXCON	PV00213609
AFFLUENCE LANKA INTERNATIONAL	PV00287099
AFFLUENT INFORMATION	PV00272677
AFFLUENTI  HOLDINGS	PV00218277
AFFLUERE	PV80785
AFFNO VIRTUAL MARKET	PV00208111
AFFUSION TRADE	PV00294906
