name	registration_no
TIN PAK	PV8717
TINA INTERNATIONAL & COMPANY LANKA	PV120845
TINCEPT	PV00288377
TINE GRAPHICS	PV82219
TINETH LANKA	PV110201
TINGA IN LANKA TRAVELS	PV128251
TINI MOTORS	PV2086
TINIL SOLUTIONS	PV00269739
TINNCKS ASIA	PV108224
TINOO	PV104867
TINSELTOWN STUDIOS	PV00223319
TINT & TREMENDOUS	
TINY AQUA	PV00280853
TINY EXPLORERS PRE SCHOOL	PV00292833
TINY GREENS LANKA	PV00281713
TINY HOP	PV108620
TINY HUG	PV00262640
TINY ISLAND TOURS	PV00275165
TINY SEEDS INTERNATIONAL	PV00290181
TINY TOGS	PV00226914
TINY TOGS ELEGANCE	PV00230924
TINY TOGS EXPORT & IMPORT	
TINY TOTS JUNIOR COLLEGE	PV00289620
TINY TOTS MONTESSORI KESBEWA	PV00218739
TINY TOUCH TRADING	PV00276360
TINYWOOD INDUSTRIES	PV00262212
