name	registration_no
VAJIRA HOUSE BUILDERS	PV5585
VAJIRA HOUSE CONSTRUCTION	PV00252484
VAJIRA HOUSE DEVELOPERS	PV00264635
VAJIRA INTERNATIONAL	PV1976
VAJIRA LAND DEVELOPERS AND HOUSE BUILDERS	PB974
VAJIRA LANDS AND HOUSES	PV12048
VAJIRA LOKUGE INTERNATIONAL HAIR AND BEAUTY ACADEMY	PV108976
VAJIRA SALON	PV81550
VAJIRA TOURS	PV117266
VAJIRANGA ENTERPRISES	
VAJRA HOLDINGS	PV117012
VAJRA LANKA	PV00272390
VAJRA SUPPLIERS & DISTRIBUTORS	PV00209755
VAJRANHA MICRO CREDIT	PV00288672
VAJUPUTHRA	PV00261068
