name	registration_no
BAL PHARMA	PV83291
BALA HOLDINGS	PV00245103
BALA WINE STORES	PV102763
BALACHANDRA CREATIONS	PV00206822
BALACHANDRA INTERNATIONAL CEYLON	PV00255942
BALADURAGE	PV00279147
BALAGOLLA A K PHARMACY	PV00269032
BALAGOON	PV102769
BALAHARUWA FARM	PV00264572
BALAHARUWA PLANTATIONS	PV82451
BALAJI DAIRIES	PV129700
BALAJI ENTERPRISES	PV00271739
BALAJI PROPERTY DEVELPERS	PV112452
BALAJI SHIPPING	PV66174
BALAJI TEXTILES	PV109520
BALALLA PRE-PAID	PV66663
BALAMU ENTERPRISES	PV00205450
BALAMUDA.LK	PV00248995
BALAN SCRAP GLASS EXPORTERS	PV00211049
BALAN'S FARM AND AGRICULTURE	PV00291805
BALANCE & BEYOND	PV00291686
BALANCE BEACH RESORT	PV00289755
BALANCE I T SERVICES	PV00241868
BALANCE WATER SPORTS	PV00208450
BALANCED FORTUNE	PV104715
BALANCED SOLUTIONS	PV72132
BALANGODA ENERGY DEVELOPERS	PV94832
BALANGODA PLANTATIONS	PQ165
BALANGODA TRADERS	
BALANITA	PV86338
BALAPITIYA ESTATE INVESTMENT	PV125801
BALARAW FINANCIAL SERVICES	PV12533
BALAROW INVESTMENTS	PV120129
BALASHAKTHI PROMOTORS	PV88893
BALASHAKTHI PROVIDERS	PV86311
BALASHAKTHI SOLUTIONS	PV86309
BALASOORIYA CONSTRUCTION	PV00213598
BALASOORIYA ECO GROW	PV00246891
BALASOORIYA ENTERPRISES	PV00265118
BALASOORIYA HOSPITAL	PV70762
BALASOORIYA PHARMACEUTICALS	PV113436
BALCHUNAS	PV00276501
BALDAEUS THEOLOGICAL COLLEGE	GA314
BALDGEN	PV100720
BALDOCK ASSETS	PV130290
BALDOCK HOLDINGS	PV130291
BALEINE BLEUE	PV00202385
BALFOUR BEATTY CEYLON	PV14222
BALI PREMADASAS	PV80176
BALICAFE	PV00275113
BALICE HOLDINGS AHANGAMA	PV00200712
BALIHOUSE	PV00272759
BALIN AND COMPANY	PV3334
BALIN PRINTING SERVICES	PV85356
BALKAN CONSTRUCTION	PV17552
BALKAN TRADINGS LANKA	PV00217539
BALKEN TRADING	PV68037
BALLAPANA STORES	PV00233368
BALLARA MANAGEMENT	PV00290389
BALLAST - NEDAM INTERNATIONAL B.V.	F363
BALLEANA REGENCY	PV106973
BALLERINE	PV107930
BALLISTIC SECURITY AND INVESTIGATION SERVICES	PV64454
BALLOON CORNER	PV63327
BALLOONS OVER CEYLON	PV131496
BALLROOM DANCE ASSOCIATION	GA2573
BALLY''S	PB5098
BALLYS CORPORATION	PB759
BALLYS LEISURE	PV104514
BALMO HOLDINGS	
BALMOND DESIGN	PV108516
BALMOND S L	PV84828
BALMOND STUDIO	FC1266
BALPAR CEYLON	PV00200585
BALPITIYA SANASA SHARE HOLDERS TRUST COMPANY	PB4982
BALTIC CONTROL	NF123
BALTIC CONTROL LANKA	PV63910
BALTIC CONTROL SERVICES	PB540PV
BALTIC GLOBAL NETWORK	PV00280808
BALVO INDUSTRIES	PV69493
