name	registration_no
BAT DOC	
BAT INTERNATIONAL S.P.A	NF170
BAT LANKA HOLDINGS	PV00258295
BATA EXPORTS	PV8625
BATADOLA CINNAMON ESTATE	PV00210604
BATAGODA HOLDINGS	PV128712
BATAGODA PLANTATIONS	PV00287462
BATAGOLLAGAMA MINI HYDROPOWER PROJECT	PV70333
BATALAGODA	PV00219107
BATAPOLA CERAMIC COMPANY	PV82204
BATAPOLA GROUP OF COMPANIES	PV90252
BATAVIA	PV2854
BATCH  RESTAURANT	PV00287133
BATCH OF 12'S	PV00271847
BATCHA ENTERPRISES	PV00260446
BATEPOLA CONSTRUCTIONS & ENGINEERING	PV00246744
BATH AND BODY SHOP	
BATH BLISS	PV00200731
BATH COLLECTION	PV114805
BATH SOLUTIONS	PV00288081
BATHACCS	PV19229
BATHALAGODA AGRO	PV110865
BATHALAWATTA PLANTATIONS	PV126244
BATHALEGALA VILLAGE	PV00236976
BATHER HAJ TRAVELS	PV74020
BATHGALA WALAWWA GROUP	PV00287112
BATHI SUPER COLLECTION	PV120857
BATHIK BOUTIQUE LANKA	PV00214383
BATHIK ZONE	PV00229117
BATHILA HOMES & CONSTRUCTION	PV64986
BATHIYA ENGINEERING & CONSTRUCTION	PV74188
BATHKOORA AGRO	PV00263582
BATHRIYA GRINDING MILLS	PV20118
BATHROOM SOLUTIONS	PV00233941
BATHTRADE	PV18588
BATHUSHAN BAKE HOUSE	PV00273788
BATIK CENTRE	PV00201180
BATIK OF CEYLON	PB00287765
BATIK PALACE	PV12006
BATIKA LANKA	PV1632
BATIKS BY WISHWANI	PV00226496
BATIQ	
BATKURA EXPRESS DELIVERY SERVICES	PV00263902
BATS INTERNATIONAL	PV86391
BATS LANKA	PV88617
BATTA DELIVERY SERVICE	PV00276969
BATTALION	PV00289635
BATTERY CARE	PV00233363
BATTERY SERVICES	PV00231248
BATTERYLAB TRADING	PV00293134
BATTI INN	PV67450
BATTI INTERNATIONAL COLLEGE OF WOMEN'S SKILLS DEVELOPMENT	PV00284339
BATTI TRADERS	PV00213907
BATTI WINE & SPIRITS	PV00268094
BATTICALOA ADS	PV00266955
BATTICALOA CHAMBER OF COMMERCE AND INDUSTRY	GA2475
BATTICALOA DEVELOPMENT CONSORTUM	
BATTICALOA DISTRICT ARUVI WOMEN'S NETWORK	GA3428
BATTICALOA DISTRICT CONFEDERATION OF SUSTAINABLE AGRICULTURE RESORCES CENTERS'	GL2246
BATTICALOA DISTRICT FARMERS ASSOCIATION	GA2186
BATTICALOA DISTRICT MINING LICENSE HOLDERS' ASSOCIATION	GA3382
BATTICALOA DISTRICT MINING LICENSE HOLDERS'' ASSOCIATION	GA3382
BATTICALOA TRADERS ASSOCIATION	GA3107
BATTICALOA YOUTH AGRICULTURAL NETWORK FOR REVOLUTION	PV00274735
BATTICOTTA RESORTS	PV91812
BATTLE BUCKS EVENTS	
BATTLEGROUNDS	PV00269175
BATUWANGALA POWER BASE	PV71067
BATUWATTA AUTO LAND	PV14577
