name	registration_no
AJIA NO SHINRAI HOLDINGS	PV00269305
AJIKU INTERNATIONAL	PV62933
AJINCO INTERNATIONAL	PV109087
AJIPRO LANKA	PV85090
AJISHAN TWN INTERNATIONAL	PV00263283
AJITH CABRAAL 2000	PV10023
AJITH CONSTRUCTION LANKA	PV85004
AJITH INTERNATIONAL	PV00294819
AJITH LIYANAGE TOURING COMPANY	PV104222
AJITH MOTOR TRADERS	PV00253654
AJITH MUTHUKUMARANA WITH SAKURA RANGE	PV00263177
AJITH PRINTERS	PV11281
AJITH PUTHA	PV3160
AJITH PUTHA DISTRIBUTORS	PV72848
AJITH PUTHA ENTERPRISES	PV72836
AJITH PUTHA FILLING STATION	PV72835
AJITH RANJAN WEERASOORIYA ASSOCIATES	PV22032
AJITH ROHANA ENTERPRISES	PV00251246
AJITH SABARATNAM	PV129351
AJITH SAW MILLS AND TIMBER STORES	PV11336
AJITH SERVICES CENTRE AND ENTERPRISES	PV00288915
AJITH VITHANAGE WITH SEEDUWA SAKURA	PV00277080
AJITZ  CONSULTING	PV00270671
