name	registration_no
AJI AGRI SOLUTIONS	PV77776
AJIA NO SHINRAI HOLDINGS	PV00269305
AJIKU INTERNATIONAL	PV62933
AJINCO INTERNATIONAL	PV109087
AJIPRO LANKA	PV85090
AJISHAN TWN INTERNATIONAL	PV00263283
AJITH CATERING AND BAKERS	PV00248414
AJITH CONSTRUCTION LANKA	PV85004
AJITH HARDWARE STORES	PV126663
AJITH INTERNATIONAL	PV00294819
AJITH KUMARA FOUNDATION	GL00262672
AJITH MOTOR TRADERS	PV00253654
AJITH MUTHUKUMARANA WITH SAKURA RANGE	PV00263177
AJITH PRINTERS	PV11281
AJITH PUTHA	PV3160
AJITH PUTHA ENTERPRISES	PV72836
AJITH RANJAN WEERASOORIYA ASSOCIATES	PV22032
AJITH ROHANA ENTERPRISES	PV00251246
AJITH SABARATNAM	PV129351
AJITH SAW MILLS AND TIMBER STORES	PV11336
AJITH SERVICES CENTRE AND ENTERPRISES	PV00288915
AJITH TRADING ENTERPRISES	PV120752
AJITH VITHANAGE WITH SEEDUWA SAKURA	PV00277080
AJITHA ENTERPRISES	PV00245750
AJITZ  CONSULTING	PV00270671
