name	registration_no
BUL BUL HOLDINGS	PV00242863
BULATHKOHUPITIYA SANASA SHARE HOLDERS TRUST COMPANY	PB4893
BULATHSINGHALA HARDWARE STORES	PV76374
BULATHSINHALA FASHION GARMENT	PV00269841
BULATHSINHALA FOOD & BEVERAGES	PV00249100
BULATHSINHALA MEDICAL CENTRE	PV6870
BULATHSINHALA MEDICITY	PV74990
BULATHWATHUKANDA MINI HYDRO POWER	PV75399
BULB AGENCY	PV00280720
BULKSAL IMPORT AND EXPORT	PV00244731
BULL RUN INVESTMENTS	PV00253115
BULLA ASSOCIATES	PV21633
BULLET TRANSFER	PV00240533
BULLFROG TALENTS	
BULLHORN CUSTOMS	PV78625
BULLION AND CAPITAL INVESTMENTS	PV00254000
BULLION IMPEX	PV116506
BULLION INN	PV00238181
BULLION MONEY EXCHANGE	PV67188
BULLISH INTERNATIONAL	PV00258821
BULLISH PERPETUALS	PV00258145
BULLS EYE SERVICES	PV00267211
BULMENS	PV00231029
BULNER ENTERPRISES	PV93987
BULUDANGASWATTA POWER PLANT	PV00278346
BULUTHOTA ENERGY	PV11457
