name	registration_no
BULATHKOHUPITIYA ENERGY	PV94828
BULATHKOHUPITIYA SANASA SHARE HOLDERS TRUST COMPANY	PB4893
BULATHSINGHALA HARDWARE STORES	PV76374
BULATHSINHALA FASHION GARMENT	PV00269841
BULATHSINHALA FOOD & BEVERAGES	PV00249100
BULATHSINHALA MEDICAL CENTRE	PV6870
BULATHSINHALA MEDICITY	PV74990
BULB AGENCY	PV00280720
BULGARIA LANKA FRIENDSHIP FOUNDATION	
BULK STORES	PV122082
BULL RUN INVESTMENTS	PV00253115
BULLERS HOLDINGS	
BULLET RENT-A-CAR	PV00213384
BULLET TRANSFER	PV00240533
BULLION IMPEX	PV116506
BULLION INDUSTRIAL PRODUCTS	PV00251405
BULLION INN	PV00238181
BULLION INVESTMENTS	PV21232
BULLION KEY INTERNATIONAL	PV115982
BULLION MONEY EXCHANGE	PV67188
BULLISH INTERNATIONAL	PV00258821
BULLISH PERPETUALS	PV00258145
BULLY S L	PV00229133
BULMENS	PV00231029
BULNER ENTERPRISES	PV93987
BULUDANGASWATTA POWER PLANT	PV00278346
BULUTHOTA ENERGY	PV11457
