name	registration_no
PHIL - EAST ASIA CONSTRUCTION CORPORATION	F373
PHIL-LANKA SECURITY SOLUTIONS	PV82738
PHILADELPHIA TRADE AND INVESTMENTS	PV998
PHILANKA TRAVELS AND TOURS	PV127568
PHILIP CONSTRUCTION	PV21054
PHILIP ENGINEERING	PV67581
PHILIP FOOT CARE & ACADEMY	PV00209065
PHILIP HEALTH CARE SOLUTIONS	PV85425
PHILIP HOSPITALS	PV19966
PHILIP NOLAN GLOBAL SERVICES	
PHILIPS FOODS LANKA	PV71126
PHILIPS LANKA SOLUTIONS	PV99998
PHILLS ASIA PACIFIC COLOMBO	PV119544
PHILO BIOTICS	PV9131
PHILOTIMO	PV00223621
PHISHBUN	PV00288678
