name	registration_no
TAN & PRI PROPERTY DEVELOPERS	PV00244769
TAN CEYLON HOLDINGS	PV97581
TAN INVESTMENT	PV64366
TAN MARI ENTERPRISES	PV130661
TAN PROPERTY	PV64376
TAN RITE INTERNATIONAL	PV119204
TAN-MARI PROFESSIONAL EDUCATION INSTITUTE	PV00223015
TAN90X	PV00283257
TANA BANA	PV117848
TANABE RESORT	PV129537
TANAH SAUVAGE HINIDUMA	PV115261
TANAKA ENGINEERING	PV118191
TANAMALWILA AYURVEDA	PV00230633
TANAMALWILA GANGEYAYA AGRO PRODUCTION AND MARKETING	PV5132
TANAMALWILA LIQUOR STORES	PV1651
TANCRED PRODUCTIONS	PV107309
TANCY TAPE INDUSTRIES	PV12122
TANDEM GLOBAL	PV00252513
TANDEM SPEED	PV2361
TANDEMVISION	GA00222549
TANDERRA	PV00215123
TANDIS INTERNATIONAL TRADING LANKA	PV112863
TANDON LANKA	PV8273
TANDOORI HUT ARUGAMBAY	PV116318
TANDOORI HUT RESTAURANT	PV90413
TANDY TILE SHOP	PV00274992
TANG DYNASTY CEYLON CHINESE RESTAURANT	PV00202619
TANG DYNASTY CEYLON CONSTRUCTION ENGINEERING	PV128997
TANG DYNASTY CEYLON HUADONG NEW BUILDING MATERIALS	PV130138
TANG DYNASTY LANKA TOURISM	PV98748
TANG INDUSTRIAL DEVELOPMENT	PV00217604
TANGA ENGNEERS	PV97782
TANGALLA BAY HOTELS	PV19144
TANGALLA CRICKET	PV21988
TANGALLE DIVERS LAND DIVE CLUB	PV00222879
TANGALLE HARDWARE	PV00265381
TANGALLE LAGOON VILLA	PV97039
TANGALLE LEISURE	PV83615
TANGALLE MUHUDU NIWASA	PV95955
TANGALLE PROPERTY	PV4390
TANGALLE REALITY	PV9168
TANGALLE SANASA SHARE HOLDERS TRUST COMPANY	PB4903
TANGALLE TIM'S GUEST HOUSE	PV00223611
TANGALLE VILLAGE	PV106246
TANGCEY AGRO	PV00281247
TANGENT HOLDINGS	PV82446
TANGERINE TOURS	PV1918
TANGERINE VACATIONS	PV125863
TANGI HOLDINGS	PV00217379
TANGIBLE ASSERS	PV68099
TANGIBLE MICRO CREDIT	PV00253082
TANGO CAFE	PV125423
TANGO CHILL	PV00290086
TANGO GRAND	
TANGO LOGISTICS	PV00287971
TANGO RESTAURANT	PV00223066
TANGO SHIPPING AGENCY	PV66425
TANGO VIBRANT	
TANGY CONFECTIONARY	PV00285707
TANGY GLOBAL	PV00266431
TANGY ISLAND	PV00277730
TANGY LANKA	PV00243363
TANIA & TAMARA INTERNATIONAL	PV15641
TANISH EXPORT & IMPORT	PV00288040
TANISHA ENTERPRISES	PV114856
TANISHA INTERNATIONAL	PV00229577
TANIYA ENTERPRISES	PV00277832
TANJ INTERNATIONAL	PV00214439
TANJAN HOLDINGS	PV9977
TANJUN	PV00246084
TANJURO INVESTMENTS	PV91163
TANK DE SILTING COMPANY	PV61355
TANK FAB	PV14028
TANKA MOBILE SOUTH ASIA	PV63740
TANKI TANKI	PV00235013
TANKOIL LANKA	PV00271926
TANLANKA INTERNATIONAL	PV79972
TANRO	PV4387
TANRO HOLDINGS	PV4297
TANRO SOLUTIONS	PV4351
TANS LOGISTICS INTERNATIONAL	PV67258
TANSAS CONSTRUCTIONS	PV00289607
TANSASIA GROUP	PV73493
TANSHU-J	PV00259845
TANSINGHE	PV20346
TANSTEEL ENGINEERS	PV00226335
TANSTEL SOLUTIONS	PV63790
TANTAC HOLDINGS	PV117799
TANTALUM TECHNOLOGIES	PV00260975
TANTELO COLOMBO	PV107457
TANTRA	PV125501
TANTRAYANA RESORTS	PV00280041
TANTRI MARINE ENGINEERING	PV00214692
TANTRI TRAILERS	PV15532
TANWEER INSTITUTE OF HIGHER STUDIES	
TANWELLA HOLDINGS	PV132099
TANYA AND SUREN WICKRAMASINGHE ARCHITECTS	PV65309
TANYO	PV20703
TANYO MEDICAL	PV21912
TANYO PAPER INTERNATIONAL	PV106198
TANYO PHARMA	PV79239
TANZANITE HOLDINGS	PV00230915
TANZEEM ADVERTISING	PV64241
TANZO GEM AND JEWELLERY	PV00293262
