name	registration_no
EMA CONSTRUCTIONS	PV00227441
EMA FASHION AND TRADING	PV00213785
EMA TOURS	PV00300197
EMAAN QIRAT ENGLAND	PV117059
EMAANI HOLDINGS	PV00219521
EMAAR APPARELS	PV00251333
EMAAR GLOBAL	PV00243908
EMAAR INTERNATIONAL	PV00209879
EMAAR MULTY TRADERS	PV00234171
EMAC PROPERTY DEVELOPER''S	PV112777
EMACE DEVELOPERS	PV3745
EMACITY REAL ESTATE	PV00215150
EMACRA SOLUTIONS	PV00259997
EMAGEIA	PV00212826
EMAGEWISE	PV79906
EMAGIN LANKA	PV80808
EMAGIN PROPERTY	PV81020
EMAGINE IT	PV89464
EMAILBRAIN	PV77333
EMAL PRECIOUS	PV00261798
EMALKA HOLIDAY RESORT & RECEPTION HALL	PV82946
EMALKA HOTEL AND SPA	PV00208642
EMAN GROUP OF COMPANIES	PV00213619
EMANATE INTERNATIONAL HOLDINGS	PV00216854
EMANI INTERNATIONAL	PV00299119
EMANIS CEYLON GEMS	PV00265757
EMAPTA	PV00245072
EMAR PHARMA	PV17984
EMARAL AQUA	PV11306
EMARALD LOGISTICS LANKA	PV81117
EMARAL`S AGENCY	PV66502
EMARAT GEMS & JEWELS	PV00259635
EMARI PRODUCTS	PV00224019
EMARITE COMMODITIES	PV00203617
EMARK BUSINESS SOLUTIONS	PV00297094
EMARK SOLAR	PV00286977
EMARK SOLUTIONS	PV112133
EMARKETING AND SOLUTIONS WORLD	PV00288402
EMARKETING EYE	PV8613
EMARS HOLDINGS	PV109687
EMASAN PHARMACEUTICAL	PV117761
EMASTER EDUCATION	
EMATHUTHAYAGAM	PV108495
EMATO REAL ESTATE	PV91250
EMAX HOLDING	PV00258947
EMAX LANKA	PV74479
EMAX TECH	PV00266488
EMAXIUS EVENT MANAGEMENT	PV64501
EMAYA	PV00300464
