name	registration_no
TUSCANKEY	PV83049
TUSH ENTERTAINMENTS	PV62036
TUSHIYA INTERNATIONAL	PV00272541
TUSK GLOBAL ENGINEERING	PV99363
TUSKER AND FORCE	PV72494
TUSKER BOTTLING COMPANY	PV21666
TUSKER CEYLON HOLDING	PV00236320
TUSKER COFFEE COMPANY	PV114733
TUSKER CREDIT HOLDINGS 	PV130664
TUSKER ELECTRIC 	PV76403
TUSKER FOUNDATION	
TUSKER GUARDIANS SECURITY SOLUTIONS	PV118098
TUSKER INN	PV82731
TUSKER INNOVESTMENT	PV00275886
TUSKER LIQUOR MART	PV00272706
TUSKER RESORT & RESTAURANT	PV00263317
TUSKER ROCK	PV84924
TUSKER TEA	PV00222934
TUSKERS BRANDED CLOTHING	PV00232231
TUSKERS DIGITAL	PV00242270
TUSKERS TRAVELS AND TOURS	PV98255
