name	registration_no
KODAGHODA AGENCIES	PV71461
KODAGODA CONSTRUCTION AND SUPPLIER	PV00273801
KODAK (SINGAPORE)	NF269
KODAKA HERBAL	PV92010
KODDAIMUNAI SPORTS VILLAGE BATTICALOA	
KODE ISLE	PV00236672
KODE TECH	PV00288262
KODEINCLOUD	PV82808
KODESCAPE	PV00281501
KODESHIFT	PV00210802
KODEUM	PV00301510
KODEX BUSINESS SOLUTIONS	PV00202594
KODEZ CONSULTING	PV00218638
KODFEC	PV00283540
KODI INDUSTRIES	PV00285407
KODIGAHAWEWA FOREST RESORT	PV5886
KODIKARA CONSTRUCTION	PV67235
KODIKARA HOLDINGS	PV00277327
KODIKARA RICE MILL	PV120338
KODISINGHA HOLDINGS	PV00204450
KODISINGHE ROOFING GROUP	PV00264350
KODITHUWAKKU ASSOCIATES	PV00270517
KODITHUWAKKU INTERNATIONAL	PV00206350
KODITHUWAKKU SUPER	PV00206647
KODITUWAKKU INVESTMENT	PV88610
KODITUWAKKU SONS	PV11305
KODITUWAKKU TRADERS	PV20707
KODOKRAFTO	PV00287965
KODY DOLLARS	PV00286295
