name	registration_no
LISAA HEALTHCARE	PV00241253
LISAA HOLDINGS INTERNATIONAL	PV00227218
LISARA ENTERPRISES	PV00265608
LISBON ENTERPRISES	PV00257734
LISBRO	PV129558
LISEN RUBBER TRADING	PV116782
LISENRO HOLDINGS	PV00230621
LISH INTERNATIONAL	PV99434
LISH LEARNING	PV00270266
LISH WORLD	
LISHE FASHION	PV00224777
LISHENG LANKA PHARMACEUTICAL	PV75477
LISINI CARE RESIDENTS	PV00213974
LISIR DIANLY	PV122452
LISLA INTERNATIONAL	PV112537
LISMORE CAPITAL	PV00237596
LISON ENTERPRISES	PV00201031
LISPO	PV10733
LISS EXPO HOLDINGS	PV00282224
LISTAZ GROUP	PV00270465
LISTEC HOLDINGS	PV122129
LISTEN CARE	PV99542
LISTON MARINE ELECTRONICS	PV00230688
LISVIN TRADING	PV653
