name	registration_no
WIZ LANKA HOLDINGS	PV00248891
WIZ RETAIL	PV00247761
WIZ-ON INTERNATIONAL	PV95035
WIZARD ENTERTAINMENT	PV77629
WIZARDS EXPO	PV00280391
WIZARDS OF WORDS	PV00203907
WIZARDS T M S	PV13434
WIZBIZ INTERNATIONAL	PV81467
WIZCONCEPT EVENTS & ENTERTAINMENT	PV88320
WIZCRAFT INTERNATIONAL ENTERTAINMENT	PV74383
WIZDRIVE TECHNOLOGIES	PV00209259
WIZE MEDIA  NETWORK	PV00261691
WIZKIDS CHILD CARE	PV00251279
WIZTAR	PV00238020
WIZTEC SOLUTIONS	PV00224328
WIZTECH AUTOMOBILE	PV00244739
WIZU HOLDINGS	PV105146
WIZVO EDUCATIONAL CONSULTANTS	PV00245762
